/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
216,1.155095654060736,216,1.682813759621988
217,1.152134649197083,217,1.685817636576867
218,1.149174655775492,218,1.688821562125576
219,1.146215683544236,219,1.691825536173885
220,1.143257741770009,220,1.694829558548802
221,1.140300839092196,221,1.697833629193419
222,1.13734498370017,222,1.700837747939912
223,1.134390183193914,223,1.703841914703562
224,1.131503688976552,224,1.706775133180202
225,1.1285505261959,225,1.709780662175856
226,1.125598441139434,226,1.712785341927102
227,1.122647439567424,227,1.715790005971963
228,1.119697526818726,228,1.718794855158095
229,1.116748707694641,229,1.721799955043614
230,1.113800986633604,230,1.724805101448561
231,1.110854367594613,231,1.727810294463506
232,1.107845460186321,232,1.73088155725226
233,1.104901520345356,233,1.73388619807902
234,1.10195868811472,234,1.736890885745991
235,1.099016965872233,235,1.739895620190884
236,1.096076355727972,236,1.742900401277103
237,1.093136859426549,237,1.745907946300825
238,1.090198478497286,238,1.748915445760632
239,1.087261214161499,239,1.751922682409149
240,1.084384860073395,240,1.754863600666315
241,1.08144940104829,241,1.757869613749026
242,1.078515065445425,242,1.760875344752519
243,1.075581853638583,243,1.763880790386047
244,1.07264976585648,244,1.766885947306965
245,1.069718802101267,245,1.769890812285639
246,1.066788962272574,246,1.772895382014563
247,1.063860246088079,247,1.77589965327035
248,1.0608761788166,248,1.778975428779048
249,1.057950102824087,249,1.781979852656403
250,1.0550251443579,250,1.784983977212373
251,1.052101302686711,251,1.787987799289039
252,1.049178577025211,252,1.790991315683809
253,1.046256966471721,253,1.793994334025593
254,1.043336470098046,254,1.796997180152369
255,1.040417086889756,255,1.799999999553775
