/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
157,1.497426695733443,157,1.317593925922428
158,1.500511327312508,158,1.314521773933964
159,1.503596000775204,159,1.311450227793603
160,1.506591341329687,160,1.308466901082651
161,1.509676184566347,161,1.305396365478009
162,1.512761139874058,162,1.302326522091726
163,1.515846110004463,163,1.299257412662021
164,1.518931179896762,164,1.296189081305474
165,1.522016320108807,165,1.293121574063271
166,1.525101529824551,166,1.290054939262798
167,1.52818680820407,167,1.286989226990774
168,1.531361501069793,168,1.283840303603131
169,1.534446881288647,169,1.280777162538995
170,1.53753234827088,170,1.277715134959014
171,1.540617881059359,171,1.274654275367718
172,1.543703483136103,172,1.271594638932104
173,1.546789141886407,173,1.268536280812832
174,1.549874869072908,174,1.26547925632321
175,1.552960658916903,175,1.262423620245973
176,1.555957290484313,176,1.259448280312886
177,1.559043216163627,177,1.256394811100346
178,1.562129206167166,178,1.253342872825169
179,1.565215256720053,179,1.250292517916232
180,1.568301369015313,180,1.247243797179561
181,1.571387540277045,181,1.244196759181089
182,1.574473772710488,182,1.241151450478964
183,1.577560063215144,183,1.23810791507099
184,1.580735540133343,184,1.234993878437953
185,1.583821937109036,185,1.231954865143927
186,1.586908392327648,186,1.228917744240228
187,1.589994905444928,187,1.225882547599102
188,1.59308147613619,188,1.22284930455108
189,1.596168103732712,189,1.219818041529806
190,1.599254790858212,190,1.216788782532398
191,1.602341529194248,191,1.213761548810124
192,1.605339292027421,192,1.210801849113522
193,1.608426154673591,193,1.207777880639211
194,1.611513074131541,194,1.204755993004532
195,1.61460004850313,195,1.20173619861294
196,1.617687077818163,196,1.19871850788299
197,1.620774161596796,197,1.195702928963656
198,1.623861303034458,198,1.192689468266244
199,1.626948491790478,199,1.189678130239183
200,1.630124686239122,200,1.186609929792866
201,1.633211975045723,201,1.183603616200464
202,1.636299317131227,202,1.180599418794528
203,1.63938671229434,203,1.177597335689478
204,1.642474160227588,204,1.174597363925553
205,1.645561660828438,205,1.171599499257878
206,1.64864921378031,206,1.168603736637362
207,1.651736818930218,207,1.165610069967146
208,1.654735610461744,208,1.162671605525108
209,1.657823328638157,209,1.159681425570692
210,1.660911099007541,210,1.156693330357983
211,1.663998920694656,211,1.153707310958021
212,1.667086835345678,212,1.150723358020035
213,1.670174717163778,213,1.147741461518122
214,1.673262691620522,214,1.144761611175134
215,1.67635071664279,215,1.141783796206457
216,1.679527582777992,216,1.13876004274987
217,1.682615695403512,217,1.135786857880981
218,1.685703861788294,218,1.132815663406985
219,1.68879207764442,219,1.129846447625987
220,1.691880344250168,220,1.126879198810705
221,1.694968659028828,221,1.123913904948737
222,1.698057025392166,222,1.12095055411383
223,1.701145438393179,223,1.117989134204203
224,1.704145379791685,224,1.115073156262843
225,1.707233711723288,225,1.112115053864566
226,1.710322314755071,226,1.109158856087757
227,1.713410901770882,227,1.106204550685868
228,1.716499571221958,228,1.103252125575097
229,1.719588286161895,229,1.100301568587067
230,1.722677052358407,230,1.097352867795016
231,1.725765863915253,231,1.094406011260849
232,1.728943373258519,232,1.091421262003813
233,1.732032264729046,233,1.088478492599452
234,1.735121240481158,234,1.085537524012839
235,1.738210208736618,235,1.082598344993358
236,1.741299252752931,236,1.079660944540976
237,1.744388343383316,237,1.07672531166968
238,1.747477484196655,238,1.073791435698481
239,1.750566667840174,239,1.070859306012435
240,1.753567330476864,240,1.067965396294594
241,1.756656618588012,241,1.065036357842787
242,1.759745955768266,242,1.062109042236323
243,1.762835336402018,243,1.05918343941463
244,1.765924765775881,244,1.05625953959637
245,1.769014241126763,245,1.053337333056993
246,1.772103766694007,246,1.050416810389301
247,1.775193331991686,247,1.04749796228416
248,1.778371454741198,248,1.04454706504102
249,1.781461107931076,249,1.041631855809669
250,1.784550808038372,250,1.038718288399915
251,1.787640554247989,251,1.035806354378215
252,1.790730347229154,252,1.032896045576917
253,1.793820184991138,253,1.02998735389258
254,1.796910069851354,254,1.027080271515482
255,1.799999999574596,255,1.024174790731941
