/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
107,1.361325637027158,107,1.482279688350034
108,1.364292950559199,108,1.479311288765103
109,1.367260298954672,109,1.476342907220552
110,1.370227681270114,110,1.473374543224357
111,1.373195096679885,111,1.470406197763171
112,1.376135692564337,112,1.467464533418302
113,1.379103174022611,113,1.464496231938586
114,1.382070688557433,114,1.461527949210222
115,1.385038233360035,115,1.458559686116778
116,1.388005807671776,116,1.455591442445927
117,1.390973410875303,117,1.452623219012228
118,1.393941042273847,118,1.449655015685974
119,1.396908701276228,119,1.446686833287943
120,1.399903199449955,120,1.443691954417214
121,1.402870905871518,121,1.440723807765673
122,1.405838638044749,122,1.437755682804708
123,1.408806395474045,123,1.43478758033077
124,1.411774177619015,124,1.431819500449935
125,1.414741984067003,125,1.428851443924115
126,1.4177098143184,126,1.425883410934881
127,1.420677667966777,127,1.42291540228347
128,1.422915410034009,128,1.4206776677055
129,1.425883411186261,129,1.417709814125913
130,1.428851444088668,130,1.414741983801991
131,1.431819500697619,131,1.411774177414601
132,1.434787580487567,132,1.408806395205322
133,1.437755683048668,133,1.405838637832232
134,1.44072380790464,134,1.402870905599111
135,1.443691954657423,135,1.399903199213045
136,1.446686848299937,136,1.396908701000245
137,1.449655015922473,137,1.393941042043713
138,1.452623219122407,138,1.390973410595712
139,1.45559144267863,139,1.38800580743263
140,1.45855968634219,140,1.385038233076864
141,1.461527949439109,141,1.382070688312033
142,1.464496232008965,142,1.379103173735901
143,1.467464533643356,143,1.376135690217127
144,1.470406204563169,144,1.37319509638956
145,1.473374543445497,145,1.370227681017117
146,1.476342910073717,146,1.367260298660886
147,1.479311288982375,147,1.364292950301786
148,1.482279688425805,148,1.361325636729966
149,1.485248105167513,149,1.358358358974611
150,1.488216539202261,150,1.355391117913108
151,1.491184990100294,151,1.352423914696967
152,1.494180060826727,152,1.349429874420176
153,1.497148537674371,153,1.346462750359406
154,1.500117031648137,154,1.343495668172822
155,1.503085541582326,155,1.340528629293648
156,1.506054067738255,156,1.337561635000791
157,1.509022609255621,157,1.334594686831753
158,1.511991166713433,158,1.331627786212554
159,1.514959739270712,159,1.328660934864663
160,1.517901794912736,160,1.325720982566911
161,1.520870386728319,161,1.322754226187862
162,1.523839011354166,162,1.319787522809527
163,1.526807650222292,163,1.316820874383856
164,1.529776303912027,164,1.313854282749789
165,1.532744972088309,165,1.310887750016661
166,1.535713654930022,166,1.307921278227566
167,1.538682351235487,167,1.304954869731854
168,1.541677561741265,168,1.30196179668734
169,1.544646279294556,169,1.298995546244977
170,1.547615011504344,170,1.296029369089575
171,1.550583757440693,171,1.293063268215407
172,1.553552517217661,172,1.290097246571215
173,1.556521289953047,173,1.287131307386967
174,1.559490076325486,174,1.284165453893276
175,1.562458875983827,175,1.281199689627817
176,1.565401240367433,176,1.278260469069191
177,1.568370071000226,177,1.275294843716424
178,1.571338915873144,178,1.27232931478331
179,1.574307773615079,179,1.269363886253049
