/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
0,1.799999999553496,0,1.039605176566727
1,1.796992901029105,1,1.042525184383951
2,1.793985774907507,2,1.045446341389612
3,1.790978557235098,3,1.048368653746309
4,1.787970759280935,4,1.051292122615624
5,1.784962641488426,5,1.054216749129194
6,1.781954207190802,6,1.05714253429953
7,1.778945459677986,7,1.060069479081479
8,1.775861881059329,8,1.063056821615424
9,1.772853293263141,9,1.065986511379761
10,1.769844393120756,10,1.068917367740973
11,1.766835183989052,11,1.071849391189261
12,1.763825669313123,12,1.074782582027942
13,1.760815852460914,13,1.077716940451843
14,1.757805736914338,14,1.080652466423526
15,1.754795326104834,15,1.083589159753683
16,1.751853197655414,16,1.086464262186056
17,1.74884150596802,17,1.089402827485075
18,1.745829539117139,18,1.092342553600732
19,1.742817300643511,19,1.095283439465012
20,1.739807776649372,20,1.098225483692995
21,1.736798672734872,21,1.101168684674486
22,1.733789617789243,22,1.104113040422843
23,1.730780611879106,23,1.107058548672168
24,1.727701978711288,24,1.110071779628506
25,1.724692395014378,25,1.113020080621939
26,1.72168286011373,26,1.115969528993531
27,1.718673373962317,27,1.118920120837682
28,1.715664076799275,28,1.121871851753441
29,1.712655047212151,29,1.124824716957669
30,1.709646055106392,30,1.127778711112679
31,1.706636268049558,31,1.130733828439004
32,1.703701783120982,32,1.133619419055
33,1.700693273483312,33,1.136576239848903
34,1.697684814111599,34,1.139534160624594
35,1.694676405096091,35,1.142493173681342
36,1.691668046610209,36,1.145453270704997
37,1.688659738716651,37,1.148414442906149
38,1.685651481594262,38,1.151376680842443
39,1.6826432753433,39,1.154339974563263
40,1.679549538989551,40,1.157379203376726
41,1.676540206508269,41,1.160345113538448
42,1.673530935545345,42,1.163312046483809
43,1.670521726253152,43,1.16627998963703
44,1.667512578870194,44,1.169248929785303
45,1.664503496580851,45,1.172218853248566
46,1.661495632205654,46,1.175189745706942
47,1.658487819810682,47,1.178161592371574
48,1.655571732607686,48,1.181055201932444
49,1.652564043206792,49,1.184028381477778
50,1.649556406378107,50,1.187002470773002
51,1.646548822260688,51,1.189977453606007
52,1.643541291082389,52,1.192953313285386
53,1.640533812956309,53,1.195930032836963
54,1.637526388118884,54,1.198907594831645
55,1.634519016725789,55,1.201885981586588
56,1.63141987610236,56,1.204948468016276
57,1.628412593166134,57,1.207928939293802
58,1.62540536423523,58,1.210910172895346
59,1.622398189483538,59,1.213892149529062
60,1.619391069176352,60,1.216874849668556
61,1.616384003463496,61,1.219858253774627
62,1.613376992621303,62,1.2228423421283
63,1.610370036845355,63,1.225827095056665
64,1.607455113886751,64,1.228725534171908
65,1.604448288633699,65,1.231711146420112
66,1.601441519285428,66,1.234697376861056
67,1.598434806063071,67,1.237684206675126
68,1.595428149281759,68,1.24067161712453
69,1.592421549141469,69,1.243659589778446
70,1.589415005971725,70,1.246648106330656
71,1.586408520022198,71,1.249637148822164
72,1.583309954954975,72,1.252716570060891
73,1.580303564095347,73,1.255706911221252
74,1.57729723131168,74,1.258697711202521
75,1.574290956886059,75,1.261688953394468
76,1.571284741197468,76,1.264680621585241
77,1.568278584511224,77,1.267672700172445
78,1.565272487225484,78,1.270665173951841
79,1.562266449660548,79,1.273658028321007
80,1.559352773442385,80,1.276559399494647
81,1.556346877396408,81,1.279552790685289
82,1.553341042321565,82,1.282546535013347
83,1.550335268582631,83,1.285540619515854
84,1.547329556644717,84,1.288535031630958
85,1.544323906862039,85,1.291529759394021
86,1.54131831972545,86,1.294524791204056
87,1.53831279565118,87,1.297520116016348
88,1.535214864188054,88,1.300608688832376
89,1.532209446083206,89,1.303604659006731
90,1.529204092435901,90,1.306600882749001
91,1.526198803723311,91,1.309597351387689
92,1.523193580527702,92,1.31259405657759
93,1.520188423325138,93,1.315590990483543
94,1.517183332733551,94,1.31858814552933
95,1.514178309301508,95,1.321585514581982
96,1.511265999790621,96,1.324489618712699
97,1.508261134773708,97,1.327487361554767
98,1.505256338896793,98,1.330485303844352
99,1.502251612790549,99,1.333483439337705
100,1.499246957197117,100,1.336481762012506
101,1.496242372759246,101,1.339480266256331
102,1.493237860268525,102,1.342478946614927
103,1.490233420454684,103,1.345477797981819
104,1.487136228449748,104,1.348570440349284
105,1.484131913713743,105,1.351569622988503
106,1.481127674111724,106,1.354568960098304
107,1.478123510496773,107,1.357568447708519
108,1.475119423843589,108,1.360568081947437
109,1.472115415038623,109,1.363567859237548
110,1.469111485128384,110,1.366567776046622
111,1.466107635109845,111,1.369567829084728
112,1.463196874508016,112,1.37247442019557
113,1.460193210455897,113,1.375474747621325
114,1.457189629661697,114,1.378475203349717
115,1.454186133285292,115,1.381475784530144
116,1.451182722622337,116,1.384476488354675
117,1.448179398895881,117,1.387477312258308
118,1.445176163504693,118,1.390478253670709
119,1.442173017815279,119,1.393479310217468
120,1.439076773015551,120,1.396573954971452
121,1.436073788810984,121,1.399575216429519
122,1.433070899046001,122,1.402576585802463
123,1.430068105360647,123,1.405578061154871
124,1.427065409555624,124,1.408579640543838
125,1.42406281338639,125,1.411581322223663
126,1.421060318812001,126,1.414583104398738
127,1.418057927789854,127,1.417584985428845
128,1.417584984537065,128,1.418057928660649
129,1.414583103500572,129,1.421060319676563
130,1.411581321319135,130,1.424062814244686
131,1.408579639632973,131,1.427065410407625
132,1.405578060237694,132,1.430068106206325
133,1.402576584879001,133,1.433070899885329
134,1.399575215499799,134,1.436073789643936
135,1.396573954035502,135,1.439076773842102
136,1.39347930927548,136,1.442173018635471
137,1.390478252722567,137,1.445176164318436
138,1.387477311304046,138,1.448179399703155
139,1.384476487394329,139,1.45118272342312
140,1.381475783563752,140,1.454186134079566
141,1.378475202377319,141,1.457189630449442
142,1.375474746642961,142,1.460193211237096
143,1.372474419211285,143,1.463196875282651
144,1.369567828094255,144,1.466107635877844
145,1.366567775050293,145,1.469111485889787
146,1.36356785823541,146,1.472115415793414
147,1.360568080939541,147,1.475119424591755
148,1.357568446694916,148,1.478123511238299
149,1.354568959079049,149,1.481127674846596
150,1.351569621963655,150,1.484131914441947
151,1.348570439318903,151,1.487136229171273
152,1.345477796946592,152,1.490233421169574
153,1.342478945574354,153,1.493237860976713
154,1.339480265210487,154,1.496242373460719
155,1.336481760961471,155,1.499246957891866
156,1.333483438281562,156,1.502251613478563
157,1.33048530278319,157,1.505256339578062
158,1.327487360488678,158,1.508261135448224
159,1.32448961764178,159,1.511266000458373
160,1.321585513505095,160,1.514178309962424
161,1.318588144447715,161,1.517183333387685
162,1.315590989397305,162,1.520188423972483
163,1.312594055486839,163,1.523193581168248
164,1.309597350292543,164,1.526198804357051
165,1.30660088164958,165,1.529204093062828
166,1.303604657903164,166,1.532209446703313
167,1.300608687724799,167,1.535214864801333
168,1.297520114907273,168,1.538312796257696
169,1.294524790091446,169,1.541318320325127
170,1.291529758278043,170,1.54432390745487
171,1.288535030511784,171,1.547329557230696
172,1.285540618393663,172,1.550335269161752
173,1.282546533888328,173,1.553341042893824
174,1.279552789557638,174,1.556346877961798
175,1.276559398364565,175,1.559352774000901
176,1.273658027184568,176,1.562266450212105
177,1.270665172813139,177,1.565272487770156
178,1.2676726990317,178,1.568278585049006
179,1.264680620442678,179,1.571284741728356
180,1.261688952250321,180,1.574290957410049
181,1.258697710057033,181,1.577297231828767
182,1.255706910074669,182,1.580303564605526
183,1.25271656891347,183,1.583309955458242
184,1.249637147680435,184,1.586408520518639
185,1.246648105188882,185,1.589415006461248
186,1.243659588636894,186,1.592421549624069
187,1.240671615983473,187,1.595428149757435
188,1.237684205534838,188,1.598434806531817
189,1.234697375721814,189,1.601441519747242
190,1.231711145282196,190,1.604448289088578
191,1.228725533035598,191,1.607455114334691
192,1.225827093914059,192,1.610370037286257
193,1.222842340987662,193,1.613376993055259
194,1.219858252636249,194,1.616384003890504
195,1.216874848532729,195,1.619391069596408
196,1.213892148396072,196,1.622398189896641
197,1.21091017176548,197,1.625405364641375
198,1.207928938167342,198,1.62841259356532
199,1.204948466893499,199,1.631419876494584
200,1.201885980477231,200,1.634519017111153
201,1.198907593726624,201,1.637526388497282
202,1.195930031736529,202,1.640533813327739
203,1.192953312189787,203,1.643541291446849
204,1.189977452515482,204,1.646548822618175
205,1.187002469687784,205,1.64955640672862
206,1.184028380398094,206,1.652564043550328
207,1.18105520085851,207,1.655571732944243
208,1.178161591293547,208,1.658487820140148
209,1.175189744635045,209,1.661495632528137
210,1.172218852183001,210,1.664503496896349
211,1.169248928726262,211,1.667512579160564
212,1.166279988584697,212,1.670521726536493
213,1.163312045438357,213,1.673530935821657
214,1.160345112500039,214,1.676540206777549
215,1.157379202345513,215,1.679549539251796
216,1.154339973549506,216,1.682643275616968
217,1.151376679836138,217,1.685651481860934
218,1.148414441907412,218,1.688659738976326
219,1.145453269713936,219,1.691668046862884
220,1.142493172698056,220,1.694676405341766
221,1.139534159649171,221,1.697684814350273
222,1.13657623888142,222,1.700693273714983
223,1.133619418095528,223,1.703701783345648
224,1.130733827477786,224,1.706636268248426
225,1.127778710159638,225,1.709646055313813
226,1.124824716012851,226,1.712655047413656
227,1.121871850816884,227,1.715664076993802
228,1.118920119909415,228,1.718673374143894
229,1.115969528073575,229,1.721682860288307
230,1.113020079710307,230,1.724692395181949
231,1.110071778725205,231,1.727701978871852
232,1.107058547786498,232,1.73078061204068
233,1.104113039545422,233,1.733789617943801
234,1.1011686838053,234,1.736798672882414
235,1.098225482832024,235,1.739807776789896
236,1.09528343861223,236,1.742817300726783
237,1.092342552756109,237,1.745829539195945
238,1.089402826648576,238,1.748841506042369
239,1.086464261357642,239,1.751853197725316
240,1.083589158924642,240,1.754795326183638
241,1.080652465602563,241,1.757805736988758
242,1.07771693963891,242,1.760815852530958
243,1.074782581222984,243,1.763825669378801
244,1.071849390392224,244,1.766835184050374
245,1.068917366951799,245,1.769844393177731
246,1.065986510598389,246,1.772853293315779
247,1.063056820841793,247,1.775861881107639
248,1.060069478323517,248,1.778945459708268
249,1.057142533549092,249,1.781954207216729
250,1.054216748386211,250,1.784962641510008
251,1.051292121880029,251,1.787970759298182
252,1.04836865301803,252,1.790978557248018
253,1.045446340668578,253,1.793985774921082
254,1.042525183670089,254,1.796992901035902
255,1.039605180772401,255,1.799999999553497
