Power (J=31) X,Power (J=31) YRe,Power (J=31) YReImag,Power (J=63) X,Power (J=63) YRe,Power (J=63) YReImag,Power (J=127) X,Power (J=127) YRe,Power (J=127) YReImag,Power (J=255) X,Power (J=255) YRe,Power (J=255) YReImag,Power (J=383) X,Power (J=383) YRe,Power (J=383) YReImag,Power (J=511) X,Power (J=511) YRe,Power (J=511) YReImag,Power (J=639) X,Power (J=639) YRe,Power (J=639) YReImag,Power (J=767) X,Power (J=767) YRe,Power (J=767) YReImag,Power (J=895) X,Power (J=895) YRe,Power (J=895) YReImag,Power (J=989) X,Power (J=989) YRe,Power (J=989) YReImag
14282226.5625,6.108424805675716e-05,-3.552308336032165e-05,14282226.5625,0.0001938279897493876,8.232672446398048e-05,14282226.5625,0.0002264446445252186,0.000375589791051606,14282226.5625,0.0004906235492260578,4.506647241667596e-05,14282226.5625,0.0005817843632757569,-0.0001375085449571439,14282226.5625,0.0006756297486240475,-5.076916647739014e-05,14282226.5625,0.000661525455390471,-3.873850169421267e-06,14282226.5625,0.0005009191331170308,-4.50715991974152e-05,14282226.5625,0.0003329245380197692,0.0001295416078340115,14282226.5625,7.4606801278866e-05,-6.322208845435091e-06
14404296.875,7.503931426983457e-05,3.031838605025954e-07,14404296.875,0.0001515930286343449,-3.603017960169524e-06,14404296.875,0.0001590931721407372,0.0001757116571248562,14404296.875,0.0004729698679855583,1.073849532358294e-05,14404296.875,0.0006352067021527063,4.472083063056156e-06,14404296.875,0.0006978033945523812,4.733160630712141e-06,14404296.875,0.0006682731992155041,-4.621508387152738e-07,14404296.875,0.0005048456285553501,5.032642175816011e-06,14404296.875,0.0002759925003718844,2.501569348136557e-06,14404296.875,7.565711201837037e-05,-1.162922399051402e-07
14526367.1875,9.317694714645178e-05,4.857808144289792e-05,14526367.1875,0.0001942332908119434,6.057900842592744e-05,14526367.1875,0.0001743795702048187,0.000232285210427439,14526367.1875,0.0005340415488311365,0.0001348708235828797,14526367.1875,0.0006724115376819517,9.434299466436269e-05,14526367.1875,0.0007065153867908742,3.01635276999264e-05,14526367.1875,0.0006930509985155925,7.850101276527042e-05,14526367.1875,0.0005151520505516857,5.070640141996655e-06,14526367.1875,0.0002333469813502277,-0.0001271859882380413,14526367.1875,9.141435192168903e-05,3.883092743739595e-05
14648437.5,8.460886476365092e-05,-3.312559000868088e-06,14648437.5,0.0001717237578771132,-9.43767950474053e-06,14648437.5,0.0002271652454627867,0.0001996012278151343,14648437.5,0.0004770880277702275,1.636367489531596e-05,14648437.5,0.0006469413944062456,1.968523996278394e-06,14648437.5,0.0007051292587290609,3.199206450464496e-06,14648437.5,0.0006708770632244654,-3.533778347316122e-06,14648437.5,0.0005113507867273011,2.044284791536671e-06,14648437.5,0.0002839598823968452,-3.375996617676095e-07,14648437.5,8.556712269727395e-05,-2.800982093181442e-06
14770507.8125,7.766759515430113e-05,8.349027100419488e-06,14770507.8125,0.0001991978494979146,6.745539792845235e-05,14770507.8125,0.0002506133576085713,0.0003083362844942816,14770507.8125,0.0004792086806552188,1.575479809039497e-05,14770507.8125,0.0006072249953209633,-6.422211378949272e-05,14770507.8125,0.000727103981804227,7.330157682936554e-05,14770507.8125,0.0007194295465369566,0.0001378353371822183,14770507.8125,0.0005206377746086146,2.193787435817346e-05,14770507.8125,0.000320969220499984,4.727541132856864e-05,14770507.8125,8.497038303404198e-05,1.757100937930205e-05
14892578.125,8.346220908510067e-05,-5.292781219435625e-06,14892578.125,0.0001547688911727744,-4.055223609479451e-06,14892578.125,0.0002424241722836633,0.0003264129266387528,14892578.125,0.0004783440660022868,1.278311153771142e-05,14892578.125,0.0006334076635632486,8.692817614299904e-06,14892578.125,0.0006965014710649118,4.895545427511441e-06,14892578.125,0.0006566100025156142,-1.713680218418503e-06,14892578.125,0.000503024513181752,6.601022454885094e-06,14892578.125,0.0002750635147616723,4.012547178975891e-06,14892578.125,7.522159271500798e-05,1.344851637608286e-06
15014648.4375,7.30220082543837e-05,-6.595388802110489e-06,15014648.4375,0.00013473158941544,-0.0001137509883227161,15014648.4375,0.0001917773070709418,0.0001882793335843492,15014648.4375,0.0004842791642462843,3.261830787031518e-05,15014648.4375,0.0006374309796554451,4.274762987028945e-06,15014648.4375,0.0006418146958535549,-0.000135230793803109,15014648.4375,0.0006213002823248745,-0.0001038700020483756,15014648.4375,0.0004760300017346904,-8.739334669528734e-05,15014648.4375,0.0002470753644905756,-9.199694878021727e-05,15014648.4375,6.926922279339818e-05,-1.672197894257065e-05
15136718.75,0.0001148737695621841,-1.618908123039911e-05,15136718.75,0.000172031736152731,-7.486655079281766e-06,15136718.75,0.0002895680548264116,0.0003150596565071586,15136718.75,0.0004874125405629164,1.129884754268383e-05,15136718.75,0.0006468448847514073,4.043704555470396e-06,15136718.75,0.0007041846563757725,1.546865590582067e-06,15136718.75,0.0006729720174817905,-1.010060016898878e-05,15136718.75,0.0005153144748333047,9.211458163901549e-07,15136718.75,0.0002836031347175112,5.144326696248616e-07,15136718.75,8.322925172878995e-05,-2.712072107706062e-06
15258789.0625,9.940345091921859e-05,6.888486218314713e-05,15258789.0625,0.0002046202984132439,7.821227422174784e-05,15258789.0625,0.0003340250500078008,0.0003111010787981316,15258789.0625,0.0005076104072064301,9.588065729925095e-05,15258789.0625,0.0006363849742345002,7.502985079303011e-06,15258789.0625,0.0007454265330529867,0.0001267319411941339,15258789.0625,0.0006247951729781808,-9.380966932159817e-05,15258789.0625,0.000469836701006066,-9.773035931190244e-05,15258789.0625,0.0003477459946670345,0.0001623960025595075,15258789.0625,2.582278604938211e-05,-0.0001304799430216957
15380859.375,7.702777604472067e-05,-2.451075657472224e-06,15380859.375,0.0004606493037260954,-8.910985348928091e-05,15380859.375,0.0004002816554593555,0.0002322812138434055,15380859.375,0.0004672109572337894,1.391090880393521e-05,15380859.375,0.0006379440765734906,8.253750315788315e-06,15380859.375,0.0006973545152588166,5.397078136782048e-06,15380859.375,0.000660437011711728,-5.564091527788329e-06,15380859.375,0.0005065005919744825,4.404225531647168e-06,15380859.375,0.0002765011688123018,3.647313130727254e-06,15380859.375,7.505944479288848e-05,3.94593722516687e-07
15502929.6875,8.83638950219438e-05,3.14402051209089e-05,15502929.6875,0.0001161572702889261,-0.0001086033446634827,15502929.6875,-0.2733116528074712,-0.666628294144511,15502929.6875,0.0005622589860865771,0.0001940468840679614,15502929.6875,0.0006253153564684997,-4.483574748205125e-06,15502929.6875,0.000767413283438684,0.0001789223299670962,15502929.6875,0.0007132159148250244,0.000116563897988281,15502929.6875,0.0005345405294593307,5.29098100417085e-05,15502929.6875,0.0003102738415444215,6.60209086304341e-05,15502929.6875,0.0001309264985419005,0.0001303677757118486
15625000,8.325248555417827e-05,-4.229214342084563e-06,15625000,0.000170079849877781,-9.614871580307408e-06,15625000,0.0003312122666820692,0.0002581415436770556,15625000,0.0004753742392526818,1.078787553090179e-05,15625000,0.0006474267586504186,6.107966713933663e-06,15625000,0.0007117622583090623,4.386819630869567e-06,15625000,0.0006581921046366951,-7.477975300144624e-06,15625000,0.0005139133654271538,1.739558544919981e-06,15625000,0.0002812932158360656,1.801756375429471e-06,15625000,8.393912192332907e-05,-2.648984207962066e-06
15747070.3125,5.697931035764393e-05,-4.277147654970412e-05,15747070.3125,0.000138888464910197,-6.394248044422975e-05,15747070.3125,0.0004248705881608876,0.0002757277491937332,15747070.3125,0.0004037994998690228,-0.0001601057107940336,15747070.3125,0.0005881441493738593,-0.0001129761539753193,15747070.3125,0.0006775344124474479,-4.420561058467938e-05,15747070.3125,0.0006308125568316564,-7.633331896085991e-05,15747070.3125,0.0004940084979099849,-4.671817866696629e-05,15747070.3125,0.0002603457756747418,-5.295609540212354e-05,15747070.3125,9.095550587318647e-05,3.167128775597431e-05
15869140.625,7.038421966349311e-05,-4.067015760338058e-07,15869140.625,0.0001518382613091743,-3.574275935096429e-06,15869140.625,0.0004626180198993258,0.0002451029776005852,15869140.625,0.0004707133406465374,1.899436103275779e-05,15869140.625,0.000634819880325611,8.941487471782783e-06,15869140.625,0.0006952852796206421,5.999104524537014e-06,15869140.625,0.0006566766761812986,-8.320834705500358e-06,15869140.625,0.0005076219159795862,4.089023434741624e-06,15869140.625,0.0002718916795248552,3.08976024825634e-06,15869140.625,7.473678645137697e-05,9.922399953814222e-07
15991210.9375,7.89391114647977e-05,1.267834297691511e-05,15991210.9375,0.0001430113941829537,-6.529578401085315e-05,15991210.9375,0.0004220185027831258,5.040686715521658e-05,15991210.9375,0.0004806989065507553,2.664013752812935e-05,15991210.9375,0.000638461740343768,1.362738779668335e-05,15991210.9375,0.0007114879817895199,3.404916786072051e-05,15991210.9375,0.001845827084296871,0.003016192064533949,15991210.9375,0.0004705416961873734,-9.650340121674545e-05,15991210.9375,0.0003206057219931064,9.312460378472438e-05,15991210.9375,-3.101398873971755e-05,-0.0002511231215864732
16113281.25,8.542311303982919e-05,-4.560370030601502e-06,16113281.25,0.0001656528403963169,-5.501169810187642e-06,16113281.25,0.0005040358853011065,0.0002186020174623593,16113281.25,0.0004795451967665386,1.325409591332848e-05,16113281.25,0.0006448813175491177,3.684426255216773e-06,16113281.25,0.0007053584151365724,-1.284909065059354e-06,16113281.25,0.0006590861678307156,-1.201917788894428e-05,16113281.25,0.0005137717927094965,2.260939028705227e-06,16113281.25,0.0002819295607150247,9.297529951149549e-07,16113281.25,8.553577664691948e-05,-2.141013618818161e-06
16235351.5625,0.0001549855976892945,0.0001928237982542769,16235351.5625,0.0002060338524423808,9.772218672127982e-05,16235351.5625,0.0004474244458376737,0.0001277161099817604,16235351.5625,0.0003854940536527768,-0.0001882653055826799,16235351.5625,0.0003124751684327471,-0.0007982149853398078,16235351.5625,0.0007042855233739008,1.967098374951162e-05,16235351.5625,0.0006736957343001196,4.361358036599376e-05,16235351.5625,0.0005321911527658377,3.272849742773809e-05,16235351.5625,0.0003370140484762128,0.0001235149995318619,16235351.5625,1.109412558334208e-05,-0.0001571168729773889
16357421.875,7.106740425561748e-05,-3.860065746005058e-09,16357421.875,0.000148777802104878,1.960583407153808e-06,16357421.875,0.0004325501140680831,0.000113451661994544,16357421.875,0.0004733762406012157,1.79612192749114e-05,16357421.875,0.000634778986986243,6.934718514831703e-06,16357421.875,0.0006975564793542941,7.700105995087125e-06,16357421.875,0.0006482170140529051,-1.049567966356126e-06,16357421.875,0.0005052259848516232,5.651341298320613e-06,16357421.875,0.0002754684780454124,4.205365174397521e-06,16357421.875,7.482872263754095e-05,1.19518984816418e-06
16479492.1875,0.000168907980841071,0.0002095559898982024,16479492.1875,0.0001299808233120371,-6.147669392817458e-05,16479492.1875,0.000483129204737505,0.0001057243359934673,16479492.1875,0.0004725358881997446,-7.677007637698214e-07,16479492.1875,0.000601246982113368,-7.627398502992066e-05,16479492.1875,0.0006942291256423488,-1.045320340736448e-06,16479492.1875,0.0006797857961447105,6.709121633499911e-05,16479492.1875,0.000483640716783937,-6.703629175169953e-05,16479492.1875,0.0002201695017711695,-0.0001440681377777035,16479492.1875,0.0001067416149679047,7.321483467929781e-05
16601562.5,8.194454214518438e-05,-3.710705029642501e-06,16601562.5,0.0001586217034942664,-6.271679733421143e-06,16601562.5,0.0004645231418019263,5.188774962530156e-05,16601562.5,0.0004708116177546416,1.982418714968183e-05,16601562.5,0.0006477689900669941,3.87108192015085e-06,16601562.5,0.0007093091002608611,2.37400815392237e-07,16601562.5,0.0006599141103297922,-5.873500546129813e-06,16601562.5,0.0005188295814625246,-9.790618399301953e-08,16601562.5,0.0002855440130070971,-5.886636511578881e-08,16601562.5,8.570768102165375e-05,-3.602531420704437e-06
16723632.8125,0.0001408440355649338,0.0001500611221768056,16723632.8125,0.0001298718952083219,-6.096283352872516e-05,16723632.8125,0.0004270884613688577,-2.256208880928783e-05,16723632.8125,0.0004701778174125127,-1.417081690312989e-05,16723632.8125,0.000606283947314888,-7.086066101450456e-05,16723632.8125,0.0006941976515078769,2.664710670534292e-06,16723632.8125,0.0007030704154119576,0.0001211677808978522,16723632.8125,0.0004868352793796522,-5.313740157465885e-05,16723632.8125,0.0001604108638809779,-0.0002881324654963861,16723632.8125,2.763553213082986e-05,-0.0001117147971232768
16845703.125,7.060730047063399e-05,-4.443444819963739e-07,16845703.125,0.0001471266849714936,-2.07484390326229e-06,16845703.125,0.0004797556833617299,3.690918360116626e-05,16845703.125,0.0004718849011021199,1.705345758077324e-05,16845703.125,0.0006308414598784944,1.01150667411964e-05,16845703.125,0.0006970667817526822,3.82333877665043e-06,16845703.125,0.0006553086145022314,-3.209161754735931e-06,16845703.125,0.0005061689596422399,5.161263189076902e-06,16845703.125,0.0002760511614054149,5.06925192411765e-06,16845703.125,7.636080572526435e-05,1.368178594095856e-06
16967773.4375,4.106189581515631e-05,-7.549739379106478e-05,16967773.4375,0.0001645955187646974,1.106204582503204e-05,16967773.4375,0.0003599204372735571,-8.017609631387956e-05,16967773.4375,0.0005297839090156937,0.0001258255454328113,16967773.4375,0.0006534852297618891,4.013761020574391e-05,16967773.4375,0.0007049736437224539,2.453941245276961e-05,16967773.4375,0.0006378696644256952,-2.855519236335555e-05,16967773.4375,0.0005367698486844084,5.080983494203233e-05,16967773.4375,0.0002525251439726264,-6.544023318067248e-05,16967773.4375,0.0001473936124483196,0.0001548261322671404
17089843.75,8.065231880060588e-05,-5.346746543326256e-06,17089843.75,0.0001599316750321674,-6.288650686287644e-06,17089843.75,0.0004103774236157288,1.516292556290433e-05,17089843.75,0.0004826170392596096,7.62373077174051e-06,17089843.75,0.0006452350560172093,7.11005528715359e-06,17089843.75,0.0007034161325571452,1.77158452234783e-06,17089843.75,0.0006589489934521272,1.941608967564354e-06,17089843.75,0.0005162747141375497,3.228610592719774e-07,17089843.75,0.0002849341648114975,-8.711500057600097e-07,17089843.75,0.000111995869187678,-1.48099910141605e-05
17211914.0625,4.034347459706881e-05,-7.092291586754555e-05,17211914.0625,0.0001513495671991275,-2.234030483704544e-05,17211914.0625,0.0004941264722032089,0.000197966904627439,17211914.0625,0.0004907403152548137,5.735623505059832e-05,17211914.0625,0.0006751289757870917,9.446267241199016e-05,17211914.0625,0.000642505666576072,-0.0001097246848265132,17211914.0625,0.0006230945658768309,-5.316435135443927e-05,17211914.0625,0.0005567852102805054,9.706710133993461e-05,17211914.0625,0.0003449663510032158,0.0001292919193545937,17211914.0625,7.667750997579082e-05,-4.210304840109199e-07
17333984.375,6.922254255014821e-05,2.291921170834587e-07,17333984.375,0.0001465340218453192,-1.469912772058881e-07,17333984.375,0.0003632637349184469,-8.173011381914255e-06,17333984.375,0.0004678446485997788,1.803521834479874e-05,17333984.375,0.0006403363268107494,6.71866921935946e-06,17333984.375,0.0006978237086042825,8.958030054147149e-06,17333984.375,0.0006508807065551246,3.71255276992634e-06,17333984.375,0.0005049606030451635,6.704704033231852e-06,17333984.375,0.0002737813288071797,5.959320585264859e-06,17333984.375,7.473591156429278e-05,3.022997276786792e-06
17456054.6875,-3.437143589500404e-05,-0.0002327239325592182,17456054.6875,0.0002043083756068893,9.484884978942735e-05,17456054.6875,0.000307665934036384,1.690538638043705e-05,17456054.6875,0.0004354554367537335,-8.707481615054596e-05,17456054.6875,0.000617575470523583,-4.350226856335629e-05,17456054.6875,0.0007023613096761945,1.990567416425472e-06,17456054.6875,0.0006288578559739355,-4.718290040493392e-05,17456054.6875,0.0004989383279593803,-2.965144746313839e-05,17456054.6875,0.0002281802722959976,-0.0001187146214111173,17456054.6875,-1.327004093666462e-05,-0.0001938181481940171
17578125,8.17353844905629e-05,-5.694484006346255e-06,17578125,0.0001592172292460155,-5.510822434028438e-06,17578125,0.0004113963276738718,3.23647101781743e-05,17578125,0.0004713364882887972,2.333710213499164e-05,17578125,0.0006484105568271808,2.457961858081519e-06,17578125,0.0007077509250219186,-1.614068484160678e-06,17578125,0.0006564503720010094,-1.073621299296476e-07,17578125,0.0005121497779187178,4.642704970335723e-06,17578125,0.0002827944994385237,7.963862550557385e-07,17578125,8.078214249725926e-05,-1.874026871562733e-06
17700195.3125,8.764841702815193e-05,3.18054388061481e-05,17700195.3125,8.05326852375157e-05,-0.000158656303498954,17700195.3125,0.0003613416880502153,-0.0001953776782809194,17700195.3125,0.0005773638967991294,0.0002522407392136374,17700195.3125,0.0005771437965902515,-0.0001179919544441306,17700195.3125,0.0007913501998001653,0.0001971359270564534,17700195.3125,0.000647739534463438,-6.219609916094703e-06,17700195.3125,0.0005179047976940759,1.25444375729201e-05,17700195.3125,0.000226273857335221,-0.0001169313954456314,17700195.3125,1.798824478014821e-05,-0.0001309960922438215
17822265.625,7.051115029003784e-05,-8.381530252752591e-07,17822265.625,0.0001476513548552095,-2.752610211880354e-06,17822265.625,0.0003710548291589536,-2.393412023888169e-05,17822265.625,0.0004730846734872951,2.08745395542732e-05,17822265.625,0.0006371096237400729,9.628428748468364e-06,17822265.625,0.0006964126517769578,5.352440867807136e-06,17822265.625,0.0006511099024794315,7.138695804398224e-06,17822265.625,0.0005055446949546869,5.392425588518085e-06,17822265.625,0.0002780011907256682,3.918433534767895e-06,17822265.625,7.432512334985095e-05,1.510649481072883e-06
17944335.9375,0.0001002608667282765,4.968052969401152e-05,17944335.9375,2.805415434484798e-05,-0.0002635868287068842,17944335.9375,0.0003290729753418509,-0.000100877321738527,17944335.9375,0.0005163720930081057,0.0001012095228050595,17944335.9375,0.0005123537231387485,-0.0002574424941045044,17944335.9375,0.0006478552933533219,-8.834672374411704e-05,17944335.9375,0.0006875179418863317,3.128113940724879e-05,17944335.9375,0.0005083490052650822,-6.996019484796108e-06,17944335.9375,0.0002128587988430723,-0.000142312905246513,17944335.9375,0.0001454232935163334,0.0001401901015951492
18066406.25,8.084444954965416e-05,-5.337365911058284e-06,18066406.25,0.0001557295793735373,-6.130631322020431e-06,18066406.25,0.0003980711173578623,6.567859131710205e-06,18066406.25,0.0004839618450067488,9.699095161050494e-06,18066406.25,0.0006462827298715582,3.731411474508253e-06,18066406.25,0.0007092917924414702,2.929180413847582e-06,18066406.25,0.0006628935609605568,4.606360107653369e-07,18066406.25,0.0005140456496405032,3.08355972059163e-07,18066406.25,0.0002823612732259457,7.391891945156271e-07,18066406.25,8.372248188971388e-05,-2.817393672876778e-06
18188476.5625,0.0001116280766294905,8.102307275365702e-05,18188476.5625,0.000248413275834392,0.0001874181463183991,18188476.5625,0.0003464215842005201,-4.368862999370388e-05,18188476.5625,0.000516396278197261,0.0001070859730955036,18188476.5625,0.0004927942463170838,-0.0003206759340947622,18188476.5625,0.0006824782542549745,-2.676570859982595e-05,18188476.5625,0.0005096701531286654,-0.0002863143443217457,18188476.5625,0.0005809426052762682,0.0001370701968797053,18188476.5625,0.0003227646545851291,7.356612553017063e-05,18188476.5625,0.0001171551625998574,8.801901424221984e-05
18310546.875,7.089741751362313e-05,-5.234353659851749e-07,18310546.875,0.0001453482516365733,3.88876963484035e-08,18310546.875,0.0003859595615844607,-1.473461229007182e-05,18310546.875,0.0004701699299174628,1.926059349952689e-05,18310546.875,0.0006377056349196055,7.908238868334769e-06,18310546.875,0.0006989519701064864,6.450428611554744e-06,18310546.875,0.0006429889836905752,6.577396975588684e-06,18310546.875,0.0005052284863230741,5.664070725651605e-06,18310546.875,0.0002757975858980579,5.434413190140961e-06,18310546.875,7.659672771725935e-05,-7.497883092767806e-07
18432617.1875,0.0001283717762023377,0.000116901740690952,18432617.1875,0.0001185863241942834,-7.089875939786345e-05,18432617.1875,0.0003769001848102696,1.091266965117618e-05,18432617.1875,0.0004950397604034319,4.062659693867803e-05,18432617.1875,0.0006591440252050959,5.091933200734649e-05,18432617.1875,0.0007083083806026579,2.438200745893057e-05,18432617.1875,0.0006627958770472444,1.903504502972117e-05,18432617.1875,0.0004804666482598224,-6.117186080800815e-05,18432617.1875,0.0002234509490604636,-0.0001220026841614538,18432617.1875,8.149880348997758e-05,1.759418997102241e-05
18554687.5,8.130314213062254e-05,-6.405118105641959e-06,18554687.5,0.0001550180911262199,-7.166602748854374e-06,18554687.5,0.0003654250184853898,-5.581967150615225e-06,18554687.5,0.0004714942583455258,1.772050837901745e-05,18554687.5,0.0006495995912358637,4.708682648595305e-06,18554687.5,0.0006968167852868122,4.893076855324773e-06,18554687.5,0.0006639150994354317,1.437247359213714e-06,18554687.5,0.0005141592810116579,3.767464280389749e-06,18554687.5,0.0002861096356957474,-1.165787665540894e-06,18554687.5,8.639833106734617e-05,-3.74290646638423e-06
18676757.8125,8.703824896936798e-05,4.396360833554202e-05,18676757.8125,0.000183438598293574,6.188928368452631e-05,18676757.8125,0.0002023868344666454,-0.0002818673378036376,18676757.8125,0.000436606809953406,-3.532546764155291e-05,18676757.8125,0.0006280134196487713,-1.239261992517107e-05,18676757.8125,0.0005923725144490527,-0.0002038685720402964,18676757.8125,0.0006057756404620373,-7.92642963456763e-05,18676757.8125,0.0005186334350466962,1.046581210596244e-05,18676757.8125,0.0002434815508948678,-8.648518542870285e-05,18676757.8125,0.0001353318607542615,0.000115724343386219
18798828.125,6.897773979680036e-05,8.487650677531654e-07,18798828.125,0.0001397108556134835,-1.070190048035563e-06,18798828.125,0.0003509455745380212,-8.459814155803872e-06,18798828.125,0.0004713889867676386,2.134963828948456e-05,18798828.125,0.0006371830843442999,7.883408510064015e-06,18798828.125,0.0006974121538160009,6.745148875747539e-06,18798828.125,0.0006515299610242402,7.637939058633339e-06,18798828.125,0.0005049762000777921,6.440808734911329e-06,18798828.125,0.000275208344529092,5.190949469899864e-06,18798828.125,7.568571965631016e-05,5.130178854830387e-07
18920898.4375,0.0004466591071844289,0.0007752410082460615,18920898.4375,0.0001653638490905294,1.759456105543035e-05,18920898.4375,0.0003477406895340341,3.558876934154189e-05,18920898.4375,0.0004316871933367177,-6.07233431517e-05,18920898.4375,0.000624817727095663,-2.196447415991739e-05,18920898.4375,0.0007320724813320975,6.901961786787229e-05,18920898.4375,0.00065346105073748,3.513460973301609e-06,18920898.4375,0.0004807818014753817,-6.505194281782744e-05,18920898.4375,0.0002603046148586983,-4.857865617715869e-05,18920898.4375,0.0001414675397851735,0.0001316540387816517
19042968.75,8.084308073927178e-05,-5.702820992289885e-06,19042968.75,0.0001473678042075533,-7.893661642468836e-06,19042968.75,0.0003571279624193129,-6.924707881168422e-06,19042968.75,0.0004791353814843447,1.167005544971615e-05,19042968.75,0.0006427956814552768,5.371733046374092e-06,19042968.75,0.0007086466707595939,2.939719320562933e-06,19042968.75,0.0006611198206635349,-1.600640769148677e-07,19042968.75,0.0005147047830639213,9.775447360993824e-07,19042968.75,0.0002830077041212703,2.801348622036366e-07,19042968.75,8.519574757049077e-05,-4.619100823942219e-06
19165039.0625,0.0001257358166404764,9.452929222931219e-05,19165039.0625,9.223813588528263e-05,-9.532927853749168e-05,19165039.0625,0.0003789904212882553,8.238253586179516e-05,19165039.0625,0.0004898536881494612,5.352917581939032e-05,19165039.0625,0.0006731867118311717,7.853641988518007e-05,19165039.0625,0.0007522518491807482,0.0001134845903416917,19165039.0625,0.0006610110935241816,1.609850913379708e-05,19165039.0625,0.0004795665818235959,-6.724978261532794e-05,19165039.0625,0.0003352012651967359,9.876198539164228e-05,19165039.0625,6.351396252141502e-05,-2.66494057264517e-05
19287109.375,6.907168428414149e-05,-1.513303919037658e-06,19287109.375,0.0001411439757959295,5.164602889355802e-06,19287109.375,0.0003396364089047588,-1.532545962970486e-05,19287109.375,0.0004691839208097917,1.651304586629419e-05,19287109.375,0.0006342001642241796,8.213397356517538e-06,19287109.375,0.0006946270719025403,7.788212494550661e-06,19287109.375,0.0006520741303725979,6.097839179706887e-06,19287109.375,0.0005066078715638177,6.455997604915182e-06,19287109.375,0.0002779742967307805,3.554960773205586e-06,19287109.375,7.855477002030466e-05,3.539639579446386e-07
19409179.6875,6.354778151439514e-05,-8.471190823960251e-06,19409179.6875,0.0001741457889063537,3.901543152628328e-05,19409179.6875,0.0004128189548698001,-1.067037824424476e-05,19409179.6875,0.0004549908825049088,8.161610937506638e-06,19409179.6875,0.0005981645613660544,-6.910780647492719e-05,19409179.6875,0.0006665333474164926,-5.920294501640502e-05,19409179.6875,0.0005633140846459266,-0.0001584437573270272,19409179.6875,0.0006457893543227832,0.0002520076467587524,19409179.6875,0.000235930321524932,-9.320202147337975e-05,19409179.6875,0.000120783161080154,8.378261322465185e-05
19531250,7.887931249098894e-05,-5.20041244239867e-06,19531250,0.0001551076904170809,-2.145780735406099e-06,19531250,0.000377272676562456,-2.890611064296162e-05,19531250,0.0004619187999256746,1.969506209067648e-05,19531250,0.0006451733013411126,3.161419848008422e-07,19531250,0.0007076852470622465,8.512768060558658e-07,19531250,0.0006661633893057528,1.65016106918918e-06,19531250,0.0005157885322036972,3.428417560883011e-06,19531250,0.0002839691051736383,8.79973666522621e-07,19531250,8.754837220212563e-05,-3.999591236260318e-06
19653320.3125,3.948984867986059e-05,-5.58340132654589e-05,19653320.3125,0.000193212613985107,7.430645071817803e-05,19653320.3125,0.0003232757517697163,-5.410993559706028e-05,19653320.3125,0.0004363239002238099,-6.460037402084636e-05,19653320.3125,0.0005265800263311412,-0.0002023393450990073,19653320.3125,0.0007522966255690666,0.0001070355724736746,19653320.3125,0.0006436502397431611,-1.389528441280266e-05,19653320.3125,0.0004967342089001482,-2.757104606337743e-05,19653320.3125,0.0002536658204743105,-5.747488805957778e-05,19653320.3125,2.832364730031596e-05,-8.759441862118102e-05
19775390.625,6.997368308074434e-05,2.195912208792203e-07,19775390.625,0.0001393723925918323,-1.40194961863995e-07,19775390.625,0.0003188770969482123,-1.266980724164389e-05,19775390.625,0.0004762249307419266,2.271598866325027e-05,19775390.625,0.000638602512069054,1.108897884227221e-05,19775390.625,0.0006966632263107279,6.390250431895282e-06,19775390.625,0.0006544080712691127,6.417021274703145e-06,19775390.625,0.0005060097193573472,5.626195528999315e-06,19775390.625,0.0002706769092634857,7.871367334941547e-06,19775390.625,7.514931310899085e-05,1.117690915387884e-06
19897460.9375,6.113255344293865e-05,-1.497388525129825e-05,19897460.9375,0.0001159696435924642,-8.031681959772444e-05,19897460.9375,0.0002406390227914516,-0.0001736631080917909,19897460.9375,0.0004239872803512333,-5.56926430526548e-05,19897460.9375,0.0007185191537722289,0.0001534272502777704,19897460.9375,0.0006662930664732441,-5.622579762282835e-05,19897460.9375,0.0007014140389627376,0.0001057118685298169,19897460.9375,0.0005316546503379341,3.521160185425677e-05,19897460.9375,0.0003501317535552742,0.0001157719724811254,19897460.9375,-1.749998564042337e-05,-0.0001702910170296016
20019531.25,7.98996626983795e-05,-8.016478630360698e-06,20019531.25,0.0001517077704322503,-4.775106497956026e-06,20019531.25,0.000333072825754564,-2.488221203255467e-05,20019531.25,0.0004717454935082058,1.30085284278382e-05,20019531.25,0.0006492546551803778,6.437111344103838e-06,20019531.25,0.0007039027582721817,6.822224078382236e-06,20019531.25,0.0006626350367479975,1.157400115985058e-06,20019531.25,0.0005141008632924292,2.950906641186156e-06,20019531.25,0.0002878349890803888,-2.822555703249981e-06,20019531.25,8.130460099138197e-05,-2.858639051061525e-06
20141601.5625,0.0001125448067911391,7.478892792451403e-05,20141601.5625,0.0001156889968562775,-6.887663366267555e-05,20141601.5625,0.000291522424671269,-6.086037360381689e-05,20141601.5625,0.0004210022361549349,-5.859958509265104e-05,20141601.5625,0.0005956640527453616,-3.440968658659257e-05,20141601.5625,0.0005964166031840893,-0.0001767719115954083,20141601.5625,0.0007605115320571481,0.0001948020170283634,20141601.5625,0.0004634157669468411,-7.296155000039111e-05,20141601.5625,0.0002374222310740515,-8.414264427296403e-05,20141601.5625,-2.614023909165451e-05,-0.0001814192941648111
