/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
53,1.641008491165575,53,1.197412650862588
54,1.638009897608533,54,1.200384185742976
55,1.635011352621933,55,1.20335646964129
56,1.631929371250416,56,1.20640558980617
57,1.628930906148343,57,1.209379759359939
58,1.625932490126519,58,1.212354620138589
59,1.622934123339172,59,1.215330154363285
60,1.619935806031426,60,1.218306344055917
61,1.616937538332386,61,1.221283171257845
62,1.613939320497123,62,1.224260617859073
63,1.610941152699377,63,1.227238665820587
64,1.6080266649448,64,1.230137920986313
65,1.605028616273425,65,1.233116752377035
66,1.602030618403739,66,1.236096142728898
67,1.599032671532506,67,1.239076074848913
68,1.596034775949805,68,1.242056531630401
69,1.593036931829864,69,1.245037496274219
70,1.590039139475716,70,1.248018952102096
71,1.587041399109793,71,1.251000882775381
72,1.583959932404297,72,1.254065227837035
73,1.580962277892326,73,1.257048324099947
74,1.577964676142976,74,1.260031834314039
75,1.574967127407755,75,1.263015743450153
76,1.571969632034131,76,1.266000036844607
77,1.568972190254992,77,1.268984700407067
78,1.565974802435033,78,1.271969720406302
79,1.562977468860099,79,1.274955083671482
80,1.560064122433951,80,1.277857086671153
81,1.5570669179648,81,1.280842939970459
82,1.554069768876124,82,1.283829111649917
83,1.551072675493798,83,1.286815590029027
84,1.548075638242757,84,1.289802363787301
85,1.545078657435809,85,1.292789422159553
86,1.542081733521005,86,1.295776754701784
87,1.539084866870419,87,1.298764351483459
88,1.536003966636223,88,1.301836858496922
89,1.533007195610396,89,1.304825033035246
90,1.530010483106373,90,1.307813436537164
91,1.527013829550793,91,1.310802061215826
92,1.524017235473609,92,1.313790899569573
93,1.521020701296836,93,1.316779944567091
94,1.518024227582402,94,1.31976918939785
95,1.515027814820954,95,1.322758627657885
96,1.512115718850832,96,1.3256631704438
97,1.509119450495536,97,1.328652949671318
98,1.506123244885612,98,1.33164290912175
99,1.503127102585458,99,1.334633043195304
100,1.500131024268472,100,1.337623346481953
101,1.497135010506218,101,1.340613813951224
102,1.494139062016389,102,1.343604440701984
103,1.491143179452113,103,1.346595222153345
104,1.488062940055211,104,1.349671354400203
105,1.485067170236337,105,1.352662433581722
106,1.482071468549278,106,1.355653652681984
107,1.479075835757313,107,1.358645008132893
108,1.476080272741738,108,1.36163649644576
109,1.473084780291971,109,1.364628114407943
110,1.470089359353512,110,1.367619858835021
111,1.467094010818291,111,1.37061172676861
112,1.464183330757029,112,1.373518556073647
113,1.461188151519351,113,1.376510674283396
114,1.458193047721337,114,1.379502908812601
115,1.45519802040088,115,1.382495257099422
116,1.452203070726488,116,1.38548771661127
117,1.449208199788777,117,1.388480285045678
118,1.446213408848359,118,1.391472960082881
119,1.443218699127706,119,1.394465739587601
120,1.440139305447268,120,1.397543661916706
121,1.437144741000013,121,1.400536626273877
122,1.434150262010131,122,1.403529688616313
123,1.431155869943558,123,1.406522847200924
124,1.428161566418898,124,1.409516100269104
125,1.425167353001201,125,1.412509446251711
126,1.422173231450196,126,1.415502883522487
127,1.419179203514667,127,1.418496410603586
128,1.418496409783947,128,1.419179204309707
129,1.415502882697001,129,1.422173232239526
130,1.412509445420401,130,1.425167353784793
131,1.409516099431991,131,1.428161567196726
132,1.406522846358029,132,1.431155870715597
133,1.403529687767663,133,1.434150262776356
134,1.400536625419494,134,1.437144741760403
135,1.397543661056617,135,1.440139306201799
136,1.394465738722119,136,1.443218699876561
137,1.391472959211759,137,1.446213409591313
138,1.388480284168948,138,1.449208200525811
139,1.385487715728963,139,1.452203071457584
140,1.382495256211573,140,1.455198021126021
141,1.379502907919244,141,1.458193048440506
142,1.376510673384568,142,1.461188152232533
143,1.373518555169388,143,1.464183331464208
144,1.370611725858543,144,1.467094011519257
145,1.367619857919581,145,1.470089360048447
146,1.364628113487173,146,1.473084780980861
147,1.361636495519704,147,1.476080273424569
148,1.358645007201599,148,1.479075836434073
149,1.355653651745501,149,1.482071469219955
150,1.352662432640102,150,1.48506717090092
151,1.349671353453499,151,1.488062940713687
152,1.346595221202305,152,1.491143180104668
153,1.343604439746027,153,1.494139062662818
154,1.340613812990416,154,1.497135011146511
155,1.337623345516367,155,1.500131024902619
156,1.334633042225014,156,1.503127103213449
157,1.331642908146834,157,1.50612324550744
158,1.328652948691858,158,1.509119451111192
159,1.325663169459885,159,1.512115719460308
160,1.322758626668374,160,1.51502781542404
161,1.319769188403975,161,1.518024228179292
162,1.316779943568947,162,1.521020701887522
163,1.313790898567259,163,1.524017236058084
164,1.310802060209444,164,1.52701383012905
165,1.307813435526825,165,1.530010483678406
166,1.304825032021065,166,1.533007196176198
167,1.301836857479018,167,1.536003967195789
168,1.298764350464188,168,1.539084867423949
169,1.295776753679215,169,1.542081734068287
170,1.292789421133835,170,1.545078657976839
171,1.289802362758588,171,1.548075638777528
172,1.286815588997482,172,1.551072676022305
173,1.283829110615708,173,1.554069769398363
174,1.280842938933762,174,1.557066918480766
175,1.277857085632149,175,1.560064122943639
176,1.274955082626564,176,1.56297746936329
